App,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
beam,HbaseIOWriteRowMutationsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\HbaseIOWriteRowMutationsTest.java,,sdk\io\hbase\HbaseIOWriteRowMutationsTest.java,,6,2,0,1,0,0,3,0,0,0,0,0,0,0,,,0,0,0,0,3,0
beam,HBaseMutationCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\HBaseMutationCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\main\java\org\apache\beam\sdk\io\hbase\HBaseMutationCoder.java,sdk\io\hbase\HBaseMutationCoderTest.java,sdk\io\hbase\HBaseMutationCoder.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,HBaseResultCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\HBaseResultCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\main\java\org\apache\beam\sdk\io\hbase\HBaseResultCoder.java,sdk\io\hbase\HBaseResultCoderTest.java,sdk\io\hbase\HBaseResultCoder.java,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,HBaseSharedConnectionTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\HBaseSharedConnectionTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\main\java\org\apache\beam\sdk\io\hbase\HBaseSharedConnection.java,sdk\io\hbase\HBaseSharedConnectionTest.java,sdk\io\hbase\HBaseSharedConnection.java,7,3,0,0,0,0,5,0,0,0,0,0,0,0,5,25,1,0,0,0,5,0
beam,RowMutationsCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\RowMutationsCoderTest.java,,sdk\io\hbase\RowMutationsCoderTest.java,,6,0,0,0,0,0,4,0,0,0,0,0,0,0,,,0,0,0,0,4,0
beam,TestConstants.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\utils\TestConstants.java,,sdk\io\hbase\utils\TestConstants.java,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,TestHBaseUtils.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\test\java\org\apache\beam\sdk\io\hbase\utils\TestHBaseUtils.java,C:\Users\publi\Downloads\beam\sdks\java\io\hbase\src\main\java\org\apache\beam\sdk\io\hbase\HBaseUtils.java,sdk\io\hbase\utils\TestHBaseUtils.java,sdk\io\hbase\HBaseUtils.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beam,HCatalogBeamSchemaTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hcatalog\src\test\java\org\apache\beam\sdk\io\hcatalog\HCatalogBeamSchemaTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hcatalog\src\main\java\org\apache\beam\sdk\io\hcatalog\HCatalogBeamSchema.java,sdk\io\hcatalog\HCatalogBeamSchemaTest.java,sdk\io\hcatalog\HCatalogBeamSchema.java,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,5,0
beam,HCatalogIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hcatalog\src\test\java\org\apache\beam\sdk\io\hcatalog\HCatalogIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hcatalog\src\main\java\org\apache\beam\sdk\io\hcatalog\HCatalogIO.java,sdk\io\hcatalog\HCatalogIOTest.java,sdk\io\hcatalog\HCatalogIO.java,19,1,1,0,0,0,6,0,0,0,0,0,0,0,13,61,0,11,0,0,13,0
beam,SchemaUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\hcatalog\src\test\java\org\apache\beam\sdk\io\hcatalog\SchemaUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\core\src\main\java\org\apache\beam\sdk\schemas\SchemaUtils.java,sdk\io\hcatalog\SchemaUtilsTest.java,sdk\schemas\SchemaUtils.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
beam,BundleLifterTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\BundleLifterTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\BundleLifter.java,sdk\io\iceberg\BundleLifterTest.java,sdk\io\iceberg\BundleLifter.java,4,4,0,0,0,0,4,0,0,0,0,0,0,0,4,8,0,0,0,0,4,0
beam,TestHiveMetastore.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\catalog\hiveutils\TestHiveMetastore.java,,sdk\io\iceberg\catalog\hiveutils\TestHiveMetastore.java,,9,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,FilterUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\FilterUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\FilterUtils.java,sdk\io\iceberg\FilterUtilsTest.java,sdk\io\iceberg\FilterUtils.java,18,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0
beam,IcebergCdcReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergCdcReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\IcebergCdcReadSchemaTransformProvider.java,sdk\io\iceberg\IcebergCdcReadSchemaTransformProviderTest.java,sdk\io\iceberg\IcebergCdcReadSchemaTransformProvider.java,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0
beam,IcebergIOReadTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergIOReadTest.java,,sdk\io\iceberg\IcebergIOReadTest.java,,29,2,8,0,0,0,14,0,0,0,0,0,0,0,,,0,14,0,0,21,0
beam,IcebergIOWriteTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergIOWriteTest.java,,sdk\io\iceberg\IcebergIOWriteTest.java,,6,2,1,0,0,0,4,0,0,0,0,0,0,0,,,0,1,0,0,6,0
beam,IcebergReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\IcebergReadSchemaTransformProvider.java,sdk\io\iceberg\IcebergReadSchemaTransformProviderTest.java,sdk\io\iceberg\IcebergReadSchemaTransformProvider.java,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0
beam,IcebergSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\IcebergSchemaTransformTranslation.java,sdk\io\iceberg\IcebergSchemaTransformTranslationTest.java,sdk\io\iceberg\IcebergSchemaTransformTranslation.java,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0
beam,IcebergUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\IcebergUtils.java,sdk\io\iceberg\IcebergUtilsTest.java,sdk\io\iceberg\IcebergUtils.java,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,34,0,0,49,0
beam,IcebergWriteSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\IcebergWriteSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\IcebergWriteSchemaTransformProvider.java,sdk\io\iceberg\IcebergWriteSchemaTransformProviderTest.java,sdk\io\iceberg\IcebergWriteSchemaTransformProvider.java,13,2,4,0,0,0,0,0,0,0,0,0,0,0,7,30,0,7,0,0,12,0
beam,PartitionUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\PartitionUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\PartitionUtils.java,sdk\io\iceberg\PartitionUtilsTest.java,sdk\io\iceberg\PartitionUtils.java,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,10,0
beam,ReadUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\ReadUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\ReadUtils.java,sdk\io\iceberg\ReadUtilsTest.java,sdk\io\iceberg\ReadUtils.java,3,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
beam,RecordWriterManagerTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\RecordWriterManagerTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\RecordWriterManager.java,sdk\io\iceberg\RecordWriterManagerTest.java,sdk\io\iceberg\RecordWriterManager.java,20,13,10,0,0,0,13,9,0,0,0,4,0,0,10,57,6,1,0,0,16,0
beam,ScanSourceTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\ScanSourceTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\ScanSource.java,sdk\io\iceberg\ScanSourceTest.java,sdk\io\iceberg\ScanSource.java,3,0,0,0,0,0,3,0,0,0,0,0,0,0,2,11,0,0,0,0,3,0
beam,SerializableDataFileTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\SerializableDataFileTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\main\java\org\apache\beam\sdk\io\iceberg\SerializableDataFile.java,sdk\io\iceberg\SerializableDataFileTest.java,sdk\io\iceberg\SerializableDataFile.java,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,TestDataWarehouse.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\TestDataWarehouse.java,,sdk\io\iceberg\TestDataWarehouse.java,,11,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,TestFixtures.java,C:\Users\publi\Downloads\beam\sdks\java\io\iceberg\src\test\java\org\apache\beam\sdk\io\iceberg\TestFixtures.java,,sdk\io\iceberg\TestFixtures.java,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0
beam,InfluxDbIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\influxdb\src\test\java\org\apache\beam\sdk\io\influxdb\InfluxDbIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\influxdb\src\main\java\org\apache\beam\sdk\io\influxdb\InfluxDbIO.java,sdk\io\influxdb\InfluxDbIOTest.java,sdk\io\influxdb\InfluxDbIO.java,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0
beam,JdbcIOExceptionHandlingParameterizedTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\JdbcIOExceptionHandlingParameterizedTest.java,,sdk\io\jdbc\JdbcIOExceptionHandlingParameterizedTest.java,,3,1,1,1,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
beam,JdbcIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\JdbcIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\JdbcIO.java,sdk\io\jdbc\JdbcIOTest.java,sdk\io\jdbc\JdbcIO.java,56,3,3,0,0,0,21,0,0,0,0,0,0,1,40,264,0,15,0,0,46,0
beam,JdbcReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\JdbcReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\JdbcReadSchemaTransformProvider.java,sdk\io\jdbc\JdbcReadSchemaTransformProviderTest.java,sdk\io\jdbc\JdbcReadSchemaTransformProvider.java,9,1,6,0,0,0,0,0,0,0,0,0,0,0,7,74,0,1,0,0,7,0
beam,JdbcSchemaIOProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\JdbcSchemaIOProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\JdbcSchemaIOProvider.java,sdk\io\jdbc\JdbcSchemaIOProviderTest.java,sdk\io\jdbc\JdbcSchemaIOProvider.java,7,3,2,0,0,0,1,0,0,0,0,0,0,0,5,14,0,2,0,0,5,0
beam,JdbcUtilTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\JdbcUtilTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\JdbcUtil.java,sdk\io\jdbc\JdbcUtilTest.java,sdk\io\jdbc\JdbcUtil.java,14,12,2,0,0,0,2,0,1,1,0,0,0,0,0,7,0,0,0,1,14,0
beam,JdbcWriteSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\JdbcWriteSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\JdbcWriteSchemaTransformProvider.java,sdk\io\jdbc\JdbcWriteSchemaTransformProviderTest.java,sdk\io\jdbc\JdbcWriteSchemaTransformProvider.java,6,1,3,0,0,0,2,2,0,0,0,0,0,0,4,45,0,1,0,0,4,0
beam,MysqlSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\providers\MysqlSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\providers\MySqlSchemaTransformTranslation.java,sdk\io\jdbc\providers\MysqlSchemaTransformTranslationTest.java,sdk\io\jdbc\providers\MySqlSchemaTransformTranslation.java,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
beam,PostgresSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\providers\PostgresSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\providers\PostgresSchemaTransformTranslation.java,sdk\io\jdbc\providers\PostgresSchemaTransformTranslationTest.java,sdk\io\jdbc\providers\PostgresSchemaTransformTranslation.java,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
beam,SqlServerSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\providers\SqlServerSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\providers\SqlServerSchemaTransformTranslation.java,sdk\io\jdbc\providers\SqlServerSchemaTransformTranslationTest.java,sdk\io\jdbc\providers\SqlServerSchemaTransformTranslation.java,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
beam,SchemaUtilTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\test\java\org\apache\beam\sdk\io\jdbc\SchemaUtilTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jdbc\src\main\java\org\apache\beam\sdk\io\jdbc\SchemaUtil.java,sdk\io\jdbc\SchemaUtilTest.java,sdk\io\jdbc\SchemaUtil.java,7,2,1,0,0,0,4,0,0,1,0,0,0,0,4,6,0,0,0,0,7,0
beam,JmsIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jms\src\test\java\org\apache\beam\sdk\io\jms\JmsIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\jms\src\main\java\org\apache\beam\sdk\io\jms\JmsIO.java,sdk\io\jms\JmsIOTest.java,sdk\io\jms\JmsIO.java,43,11,11,1,0,0,24,0,0,0,0,0,0,0,26,180,5,3,0,0,27,0
beam,JsonIOWriteTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\json\src\test\java\org\apache\beam\sdk\io\json\JsonIOWriteTest.java,,sdk\io\json\JsonIOWriteTest.java,,4,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,1,0,1,1,0
beam,ConfluentSchemaRegistryDeserializerProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\ConfluentSchemaRegistryDeserializerProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\ConfluentSchemaRegistryDeserializerProvider.java,sdk\io\kafka\ConfluentSchemaRegistryDeserializerProviderTest.java,sdk\io\kafka\ConfluentSchemaRegistryDeserializerProvider.java,4,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
beam,CustomTimestampPolicyWithLimitedDelayTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\CustomTimestampPolicyWithLimitedDelayTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\CustomTimestampPolicyWithLimitedDelay.java,sdk\io\kafka\CustomTimestampPolicyWithLimitedDelayTest.java,sdk\io\kafka\CustomTimestampPolicyWithLimitedDelay.java,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
beam,KafkaCommitOffsetTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaCommitOffsetTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaCommitOffset.java,sdk\io\kafka\KafkaCommitOffsetTest.java,sdk\io\kafka\KafkaCommitOffset.java,6,2,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,2,1,0,4,0
beam,KafkaDlqTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaDlqTest.java,,sdk\io\kafka\KafkaDlqTest.java,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,2,0,0,2,0
beam,KafkaIOExternalTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaIOExternalTest.java,,sdk\io\kafka\KafkaIOExternalTest.java,,7,5,0,0,0,0,5,0,0,0,0,0,0,0,,,0,0,0,0,5,0
beam,KafkaIOReadImplementationCompatibilityTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaIOReadImplementationCompatibilityTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaIOReadImplementationCompatibility.java,sdk\io\kafka\KafkaIOReadImplementationCompatibilityTest.java,sdk\io\kafka\KafkaIOReadImplementationCompatibility.java,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0
beam,KafkaIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaIOTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaIO.java,sdk\io\kafka\KafkaIOTest.java,sdk\io\kafka\KafkaIO.java,68,17,11,0,0,0,9,0,0,0,0,0,0,0,45,252,1,29,1,0,57,0
beam,KafkaIOUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaIOUtilsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaIOUtils.java,sdk\io\kafka\KafkaIOUtilsTest.java,sdk\io\kafka\KafkaIOUtils.java,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
beam,KafkaMetricsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaMetricsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaMetrics.java,sdk\io\kafka\KafkaMetricsTest.java,sdk\io\kafka\KafkaMetrics.java,3,2,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,3,0
beam,KafkaReadRedistributeTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaReadRedistributeTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaReadRedistribute.java,sdk\io\kafka\KafkaReadRedistributeTest.java,sdk\io\kafka\KafkaReadRedistribute.java,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0
beam,KafkaReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaReadSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaReadSchemaTransformProvider.java,sdk\io\kafka\KafkaReadSchemaTransformProviderTest.java,sdk\io\kafka\KafkaReadSchemaTransformProvider.java,13,3,1,0,0,0,2,0,0,0,0,0,0,0,3,12,0,8,0,0,13,0
beam,KafkaReadWithRedistributeOverrideTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaReadWithRedistributeOverrideTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaReadWithRedistributeOverride.java,sdk\io\kafka\KafkaReadWithRedistributeOverrideTest.java,sdk\io\kafka\KafkaReadWithRedistributeOverride.java,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
beam,KafkaRecordCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaRecordCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaRecordCoder.java,sdk\io\kafka\KafkaRecordCoderTest.java,sdk\io\kafka\KafkaRecordCoder.java,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0
beam,KafkaSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaSchemaTransformTranslationTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaSchemaTransformTranslation.java,sdk\io\kafka\KafkaSchemaTransformTranslationTest.java,sdk\io\kafka\KafkaSchemaTransformTranslation.java,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
beam,KafkaSinkMetricsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaSinkMetricsTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaSinkMetrics.java,sdk\io\kafka\KafkaSinkMetricsTest.java,sdk\io\kafka\KafkaSinkMetrics.java,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
beam,KafkaWriteSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\KafkaWriteSchemaTransformProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\KafkaWriteSchemaTransformProvider.java,sdk\io\kafka\KafkaWriteSchemaTransformProviderTest.java,sdk\io\kafka\KafkaWriteSchemaTransformProvider.java,6,1,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,5,0,0,6,0
beam,LocalDeserializerProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\LocalDeserializerProviderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\LocalDeserializerProvider.java,sdk\io\kafka\LocalDeserializerProviderTest.java,sdk\io\kafka\LocalDeserializerProvider.java,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,1,0,0,2,0
beam,ProducerRecordCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\test\java\org\apache\beam\sdk\io\kafka\ProducerRecordCoderTest.java,C:\Users\publi\Downloads\beam\sdks\java\io\kafka\src\main\java\org\apache\beam\sdk\io\kafka\ProducerRecordCoder.java,sdk\io\kafka\ProducerRecordCoderTest.java,sdk\io\kafka\ProducerRecordCoder.java,11,0,0,0,0,0,8,0,0,0,0,0,0,0,2,5,0,3,0,0,9,0
